tst=0 info=0.0,0.854 nuc=1.170752212 Ehf=-1.000864921 0,0=-1.449971999 1,1=-0.195728629 0,0,0,0=0.728326864 0,1,0,1=0.167107758 0,1,1,0=0.716776887 1,1,1,1=0.756694954 
tst=1 info=0.0,1.043 nuc=0.958659420 Ehf=-1.089839454 0,0=-1.379437251 1,1=-0.322168132 0,0,0,0=0.710375628 0,1,0,1=0.171674200 0,1,1,0=0.698311967 1,1,1,1=0.736188089 
tst=2 info=0.0,1.232 nuc=0.811625767 Ehf=-1.122253491 0,0=-1.312708543 1,1=-0.416212474 0,0,0,0=0.691537829 0,1,0,1=0.176713935 0,1,1,0=0.680022793 1,1,1,1=0.716189858 
tst=3 info=0.0,1.421 nuc=0.703696809 Ehf=-1.124582855 0,0=-1.250342264 1,1=-0.486773394 0,0,0,0=0.672404865 0,1,0,1=0.182172938 0,1,1,0=0.662296369 1,1,1,1=0.696975685 
tst=4 info=0.0,1.610 nuc=0.621103286 Ehf=-1.110311354 0,0=-1.192428521 1,1=-0.539877020 0,0,0,0=0.653442403 0,1,0,1=0.187991401 0,1,1,0=0.645373894 1,1,1,1=0.678699688 
tst=5 info=0.0,1.799 nuc=0.555861345 Ehf=-1.086815603 0,0=-1.138845010 1,1=-0.579796441 0,0,0,0=0.635013072 0,1,0,1=0.194104329 0,1,1,0=0.629397039 1,1,1,1=0.661433180 
tst=6 info=0.0,1.988 nuc=0.503022814 Ehf=-1.058343512 0,0=-1.089381182 1,1=-0.609679846 0,0,0,0=0.617396039 0,1,0,1=0.200443221 0,1,1,0=0.614438038 1,1,1,1=0.645191133 
tst=7 info=0.0,2.177 nuc=0.459357639 Ehf=-1.027436794 0,0=-1.043797387 1,1=-0.631876202 0,0,0,0=0.600800340 0,1,0,1=0.206937307 0,1,1,0=0.600521555 1,1,1,1=0.629956431 
tst=8 info=0.0,2.366 nuc=0.422667732 Ehf=-0.995671862 0,0=-1.001856088 1,1=-0.648139832 0,0,0,0=0.585372582 0,1,0,1=0.213515137 0,1,1,0=0.587640137 1,1,1,1=0.615697398 
tst=9 info=0.0,2.555 nuc=0.391405325 Ehf=-0.964062575 0,0=-0.963334929 1,1=-0.659788031 0,0,0,0=0.571201958 0,1,0,1=0.220106879 0,1,1,0=0.575764547 1,1,1,1=0.602376930 
tst=10 info=0.0,2.744 nuc=0.364449036 Ehf=-0.933280747 0,0=-0.928027599 1,1=-0.667822470 0,0,0,0=0.558325415 0,1,0,1=0.226646949 0,1,1,0=0.564850633 1,1,1,1=0.589955620 
tst=11 info=0.0,2.933 nuc=0.340966495 Ehf=-0.903777746 0,0=-0.895739302 1,1=-0.673016205 0,0,0,0=0.546734363 0,1,0,1=0.233076386 0,1,1,0=0.554844188 1,1,1,1=0.578392130 
