tst=0
info=1.4130,179.9000
nuc=3.183302458431
Ehf=-15.713894962808
0,0=-8.68604464435
0,1=-0.217182900341
1,1=-2.40572035664
0,3=0.000448805731728
1,3=0.000122971197505
3,3=-2.276108567
0,5=-0.208790504788
1,5=-0.210556611702
3,5=-0.000428296977466
5,5=-1.93163274676
4,4=-2.27610914199
2,2=-2.35920063034
2,6=-0.294746253979
6,6=-1.83625443845
0,0,0,0=2.28064846084
0,1,0,0=0.193652572968
0,1,1,0=0.477204843576
0,3,0,0=-0.000370460946113
0,3,1,0=-0.000163623297299
0,3,3,0=0.570053708981
0,5,0,0=0.196791586012
0,5,1,0=0.127292959391
0,5,3,0=0.000137844054175
0,5,5,0=0.482089934385
0,4,4,0=0.570053893874
0,2,2,0=0.444478119208
0,6,2,0=0.144832772252
0,6,6,0=0.566485503554
0,0,0,1=0.193652572968
0,1,0,1=0.0257754890017
0,1,1,1=0.0061622676029
0,3,0,1=-4.5585985152e-05
0,3,1,1=-1.49675495624e-05
0,3,3,1=0.00723582898476
0,5,0,1=0.0269391716386
0,5,1,1=0.00683350883192
0,5,3,1=-5.44018107478e-06
0,5,5,1=0.00732181403805
0,4,4,1=0.00723580848174
0,2,2,1=0.00229828881461
0,6,2,1=0.00444039783388
0,6,6,1=0.00796156479698
0,0,0,3=-0.000370460946113
0,1,0,3=-4.5585985152e-05
0,1,1,3=-2.96730187307e-05
0,3,0,3=0.0160393764197
0,3,1,3=-0.0148987892896
0,3,3,3=4.81698609732e-05
0,5,0,3=-2.32663820421e-05
0,5,1,3=-3.42555432235e-05
0,5,3,3=-0.0164080614499
0,5,5,3=-7.580439902e-05
0,4,4,3=-1.12577869753e-05
0,2,2,3=-1.64291897742e-05
0,6,2,3=3.10439458672e-06
0,6,6,3=-9.25689254384e-06
0,0,0,5=0.196791586012
0,1,0,5=0.0269391716386
0,1,1,5=0.0067088780662
0,3,0,5=-2.32663820421e-05
0,3,1,5=-3.50571670334e-05
0,3,3,5=0.00503454295456
0,5,0,5=0.0283513948978
0,5,1,5=0.00533496566713
0,5,3,5=-3.28202483693e-05
0,5,5,5=0.00731231343236
0,4,4,5=0.00503442910119
0,2,2,5=0.00346002447042
0,6,2,5=0.00346331383416
0,6,6,5=0.00824241684167
1,0,0,0=0.193652572968
1,1,0,0=0.0257754890017
1,1,1,0=0.0061622676029
1,3,0,0=-4.5585985152e-05
1,3,1,0=-1.49675495624e-05
1,3,3,0=0.00723582898476
1,5,0,0=0.0269391716386
1,5,1,0=0.00683350883192
1,5,3,0=-5.44018107478e-06
1,5,5,0=0.00732181403805
1,4,4,0=0.00723580848174
1,2,2,0=0.00229828881461
1,6,2,0=0.00444039783388
1,6,6,0=0.00796156479698
1,0,0,1=0.477204843576
1,1,0,1=0.0061622676029
1,1,1,1=0.389785686047
1,3,0,1=-2.96730187307e-05
1,3,1,1=8.73022467768e-05
