tst=0
info=0,0
nuc=9.1940515303
Ehf=-75.6786946770
0,0=-33.0230968
1,0=-0.5670808
1,1=-7.7193579
3,0=-0.2388943
3,1=-0.4442989
3,3=-7.0122616
4,4=-7.4756664
2,2=-6.3839911
5,0=-0.3182737
5,1=-1.4103383
5,3=1.0702249
5,5=-5.3763858
6,2=-1.7152206
6,6=-5.6187694
0,0,0,0=4.761618
0,1,0,0=0.426707
1,1,0,0=0.061963
1,1,0,1=0.014003
0,1,1,0=1.018983
1,1,1,0=0.014003
1,1,1,1=0.730990
0,3,0,0=0.189376
1,3,0,0=0.024439
1,3,0,1=0.016237
3,3,0,0=0.029251
3,3,0,1=-0.018637
3,3,0,3=-0.011533
0,3,1,0=0.134445
1,3,1,0=0.009796
1,3,1,1=-0.003158
3,3,1,0=-0.018637
3,3,1,1=0.124815
3,3,1,3=0.104377
0,3,3,0=1.004634
1,3,3,0=0.013454
1,3,3,1=0.678461
3,3,3,0=-0.011533
3,3,3,1=0.104377
3,3,3,3=0.783528
4,4,0,0=0.026715
4,4,0,1=-0.032363
4,4,0,3=-0.013360
4,4,1,0=-0.032363
4,4,1,1=0.145195
4,4,1,3=0.046649
4,4,3,0=-0.013360
4,4,3,1=0.046649
4,4,3,3=0.055655
0,4,4,0=1.117081
1,4,4,0=0.011220
1,4,4,1=0.749933
3,4,4,0=0.004674
3,4,4,1=0.069073
3,4,4,3=0.729732
4,4,4,4=0.880663
2,2,0,0=0.011305
2,2,0,1=-0.017738
2,2,0,3=-0.003455
2,2,1,0=-0.017738
2,2,1,1=0.144040
2,2,1,3=-0.019834
2,2,3,0=-0.003455
2,2,3,1=-0.019834
2,2,3,3=0.047576
2,2,4,4=0.028893
0,2,2,0=0.802530
1,2,2,0=0.004142
1,2,2,1=0.646748
3,2,2,0=0.006105
3,2,2,1=-0.006351
3,2,2,3=0.600509
4,2,2,4=0.630249
2,2,2,2=0.634585
0,5,0,0=0.251904
1,5,0,0=0.039362
1,5,0,1=0.001595
3,5,0,0=0.001893
3,5,0,1=0.020801
3,5,0,3=0.019213
4,5,0,4=0.005947
2,5,0,2=-0.000300
5,5,0,0=0.034532
5,5,0,1=-0.006188
5,5,0,3=0.000268
5,5,0,5=-0.008017
0,5,1,0=0.319559
1,5,1,0=0.007618
1,5,1,1=0.145036
3,5,1,0=0.019077
3,5,1,1=-0.020921
3,5,1,3=0.089611
4,5,1,4=0.159922
2,5,1,2=0.077026
5,5,1,0=-0.006188
5,5,1,1=0.103011
5,5,1,3=-0.061219
5,5,1,5=0.098600
0,5,3,0=-0.214840
1,5,3,0=-0.001530
1,5,3,1=-0.095683
3,5,3,0=-0.002057
3,5,3,1=-0.031505
3,5,3,3=-0.120695
4,5,3,4=-0.115726
2,5,3,2=-0.042881
5,5,3,0=0.000268
5,5,3,1=-0.061219
5,5,3,3=0.068690
5,5,3,5=-0.044189
4,5,4,0=-0.015801
4,5,4,1=0.059069
4,5,4,3=0.001521
5,5,4,4=0.038551
2,5,2,0=-0.003220
2,5,2,1=-0.039994
2,5,2,3=0.028777
5,5,2,2=0.071201
0,5,5,0=0.813004
1,5,5,0=0.007589
1,5,5,1=0.616490
3,5,5,0=0.021495
3,5,5,1=-0.058553
3,5,5,3=0.551494
4,5,5,4=0.590748
2,5,5,2=0.573187
5,5,5,0=-0.008017
5,5,5,1=0.098600
5,5,5,3=-0.044189
5,5,5,5=0.600834
2,6,0,0=0.015782
2,6,0,1=-0.023079
2,6,0,3=-0.005020
5,6,0,2=-0.004068
6,6,0,0=0.022087
6,6,0,1=-0.018449
6,6,0,3=-0.013105
6,6,0,5=-0.012254
2,6,1,0=-0.013936
2,6,1,1=0.040976
2,6,1,3=0.033949
5,6,1,2=0.035228
6,6,1,0=-0.018449
6,6,1,1=0.061931
6,6,1,3=0.016641
6,6,1,5=-0.009518
2,6,3,0=-0.009612
2,6,3,1=0.076869
2,6,3,3=0.002068
5,6,3,2=-0.044668
6,6,3,0=-0.013105
6,6,3,1=0.016641
6,6,3,3=0.068781
6,6,3,5=0.058481
2,6,4,4=0.023708
6,6,4,4=0.024342
0,6,2,0=0.363599
1,6,2,0=0.007265
1,6,2,1=0.139844
3,6,2,0=-0.000966
3,6,2,1=0.076457
3,6,2,3=0.159993
4,6,2,4=0.189923
2,6,2,2=0.091038
5,6,2,0=0.006796
5,6,2,1=0.077342
5,6,2,3=-0.078445
5,6,2,5=0.038229
6,6,2,2=0.152684
6,6,2,6=0.092600
2,6,5,0=-0.009346
2,6,5,1=0.098604
2,6,5,3=-0.047916
5,6,5,2=-0.065070
6,6,5,0=-0.012254
6,6,5,1=-0.009518
6,6,5,3=0.058481
6,6,5,5=0.116629
0,6,6,0=0.869740
1,6,6,0=0.009066
1,6,6,1=0.625103
3,6,6,0=0.003920
3,6,6,1=0.013794
3,6,6,3=0.608446
4,6,6,4=0.624830
2,6,6,2=0.611422
5,6,6,0=0.005018
5,6,6,1=0.070166
5,6,6,3=-0.040324
5,6,6,5=0.568431
6,6,6,2=0.092600
6,6,6,6=0.619851
